epoch,binary_accuracy,dice_coef,iou,loss,val_binary_accuracy,val_dice_coef,val_iou,val_loss
40,0.747464120388031,0.8046802282333374,0.673519492149353,-0.8046802282333374,0.7375624179840088,0.7877292037010193,0.6505469679832458,-0.7877292037010193
41,0.7470356225967407,0.8068677186965942,0.6765568852424622,-0.8068677186965942,0.7373374104499817,0.7904441356658936,0.6545285582542419,-0.7904439568519592
42,0.7452594637870789,0.8085078001022339,0.6789684295654297,-0.8085078001022339,0.7283843159675598,0.7946706414222717,0.6598217487335205,-0.7946706414222717
43,0.742984414100647,0.8105632662773132,0.6819506287574768,-0.8105632662773132,0.7309427857398987,0.7946445941925049,0.6599994897842407,-0.7946444749832153
44,0.7476505637168884,0.8130631446838379,0.6853839755058289,-0.8130631446838379,0.7363730669021606,0.7959010601043701,0.6615095734596252,-0.7959010601043701
45,0.7601833343505859,0.815396785736084,0.6886028051376343,-0.815396785736084,0.7539223432540894,0.7960159182548523,0.66236412525177,-0.7960158586502075
46,0.788438618183136,0.8169705271720886,0.6910834312438965,-0.8169705271720886,0.7906781435012817,0.7987492084503174,0.6659036874771118,-0.7987492084503174
47,0.8383955955505371,0.81912761926651,0.6940652132034302,-0.81912761926651,0.8498892188072205,0.7994197010993958,0.6663882732391357,-0.7994197607040405
48,0.9039471745491028,0.8208019733428955,0.696399986743927,-0.8208019733428955,0.9053137898445129,0.801447868347168,0.669222354888916,-0.8014478087425232
49,0.939005970954895,0.8218194842338562,0.6978912353515625,-0.8218194842338562,0.921718418598175,0.800239622592926,0.6678429245948792,-0.800239622592926
